14,3291,23,71,2,473,54,229,295,20,268,125,11,73,272,231,38,67,123,24,298,50,37,204,43,283
T. aestivum Monitoring,,,ALD,BAR,BOB,BOH,BRU,BUR,FRB,FRE,FRI,GEN,HAN,KON,LIM,NEU,RIE,SCD,SCG,SCL,SCS,TRO,UEB,UST,WSL
Sample,Code,aest06_1,aest07_1,aest15_1,aest26_1,aest28_1,aest35_1,aest36_1,aest01_1,aest10_1,aest18_1,aest24_1,aest25_1,aest29_1,aest31_1,,,,,,,,,,
BUR42,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR43,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR44,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR45,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR46,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR47,BUR_10_2013_2013_3,218,276,322,157,353,164,322,236,299,160,313,137,209,318,,,,,,,,,,
BUR48,BUR_10_2013_2013_,218,276,322,157,353,164,322,0,299,160,313,137,209,318,,,,,,,,,,
BUR49,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR50,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR51,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR52,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR53,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR54,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR55,BUR_10_2013_2013_,218,276,322,157,353,164,322,0,299,160,313,137,209,0,,,,,,,,,,
BUR56,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR57,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR58,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR59,BUR_10_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
RIETH41,RIE_10_2013_2013_1,218,261,312,145,353,148,326,242,290,140,292,122,211,313,,,,,,,,,,
RIETH42,RIE_10_2013_2013_mixed,218,261,312,157,356,148,326,248,290,164,292,128,211,313,,,,,,,,,,
SCHIF4,SCS_10_2013_2013_6,218,256,312,142,359,148,322,236,290,140,298,128,216,308,,,,,,,,,,
SCHIF5,SCS_10_2013_2013_6,218,256,312,142,359,148,322,236,290,140,298,128,216,308,,,,,,,,,,
SCHIF6,SCS_10_2013_2013_,218,256,312,142,359,148,322,0,290,140,298,128,216,308,,,,,,,,,,
SCHIF7,SCS_10_2013_2013_6,218,256,312,142,359,140,322,236,290,140,298,128,216,308,,,,,,,,,,
UST10,UST_10_2013_2013_6,236,261,312,142,356,140,322,242,295,144,298,122,216,308,,,,,,,,,,
UST11,UST_10_2013_2013_6,218,261,312,142,356,148,322,242,295,164,298,128,216,318,,,,,,,,,,
UST12,UST_10_2013_2013_1,218,256,312,142,389,148,326,242,290,144,298,122,216,318,,,,,,,,,,
UST13,UST_10_2013_2013_,218,256,312,142,389,148,322,0,290,144,298,128,216,318,,,,,,,,,,
UST14,UST_10_2013_2013_,218,256,312,157,389,152,322,0,290,144,298,122,216,318,,,,,,,,,,
UST15,UST_10_2013_2013_5,236,261,312,142,356,148,326,242,295,144,298,128,216,308,,,,,,,,,,
UST16,UST_10_2013_2013_5,236,261,312,142,356,148,326,242,295,144,298,128,216,308,,,,,,,,,,
UST17,UST_10_2013_2013_5,236,261,312,142,377,148,326,242,295,144,298,128,211,308,,,,,,,,,,
UST18,UST_10_2013_2013_mixed,236,261,312,142,356,148,326,242,295,144,298,122,216,308,,,,,,,,,,
UST9,UST_10_2013_2013_5,236,261,312,178,377,148,322,242,295,140,298,128,211,308,,,,,,,,,,
FRIC22,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC23,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC24,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC25,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC26,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC27,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC28,FRI_10_2013_2013_,236,256,312,175,389,148,326,0,295,160,298,128,211,308,,,,,,,,,,
FRIC29,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC30,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,313,,,,,,,,,,
FRIC31,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC32,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC33,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC34,FRI_10_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC35,FRI_10_2013_2013_2,218,261,312,157,359,148,322,236,295,160,298,128,211,313,,,,,,,,,,
FRIC36,FRI_10_2013_2013_2,218,261,312,157,359,148,322,236,295,160,298,128,211,313,,,,,,,,,,
SCHLIDR36,SCD_10_2013_2013_,218,256,312,157,389,148,322,0,295,144,298,122,211,308,,,,,,,,,,
SCHLIGR46,SCL_10_2013_2013_2,218,261,312,178,359,148,322,254,290,144,298,122,211,318,,,,,,,,,,
ALD51,ALD_11_2013_2013_5,234,261,312,145,356,144,326,242,295,140,298,128,211,308,,,,,,,,,,
ALD52,ALD_11_2013_2013_mixed,234,261,312,142,356,144,326,242,295,164,298,128,216,318,,,,,,,,,,
KON2,KON_11_2013_2013_,218,261,312,142,353,148,326,233,290,144,322,128,216,0,,,,,,,,,,
KON3,KON_11_2013_2013_6,218,261,312,142,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
KON4,KON_11_2013_2013_6,218,261,312,142,353,148,326,236,280,144,301,128,216,308,,,,,,,,,,
NEUCH4,NEU_11_2013_2013_6,218,261,312,178,353,148,326,248,280,140,298,128,211,318,,,,,,,,,,
NEUCH5,NEU_11_2013_2013_6,218,261,312,178,353,148,326,248,280,144,298,128,211,318,,,,,,,,,,
RIETH43,RIE_11_2013_2013_1,218,261,312,145,392,148,326,242,290,140,292,122,211,313,,,,,,,,,,
RIETH44,RIE_11_2013_2013_mixed,218,261,312,157,356,144,326,248,290,164,292,128,211,313,,,,,,,,,,
SCHIF8,SCS_11_2013_2013_6,218,256,312,142,359,148,322,236,290,140,298,128,216,283,,,,,,,,,,
UST19,UST_11_2013_2013_,218,261,307,142,377,148,326,0,295,144,298,128,216,0,,,,,,,,,,
UST20,UST_11_2013_2013_,236,261,312,142,377,148,326,242,0,160,298,128,0,318,,,,,,,,,,
UST21,UST_11_2013_2013_mixed,218,256,312,142,356,148,326,242,290,144,298,122,211,318,,,,,,,,,,
UST22,UST_11_2013_2013_5,236,261,312,142,377,148,326,242,295,144,298,128,216,308,,,,,,,,,,
UST23,UST_11_2013_2013_5,236,261,312,142,377,148,326,242,295,144,298,128,211,308,,,,,,,,,,
UST24,UST_11_2013_2013_6,236,261,312,142,356,148,326,236,280,144,298,128,216,318,,,,,,,,,,
UST25,UST_11_2013_2013_4,236,261,312,175,353,148,326,242,280,160,313,122,216,313,,,,,,,,,,
UST26,UST_11_2013_2013_5,236,261,312,178,377,148,322,242,295,140,298,128,211,308,,,,,,,,,,
UST27,UST_11_2013_2013_6,236,261,312,142,353,148,326,242,280,160,313,128,216,318,,,,,,,,,,
UST28,UST_11_2013_2013_,218,256,312,157,353,148,326,0,290,144,298,122,216,318,,,,,,,,,,
UST29,UST_11_2013_2013_1,218,256,312,142,389,148,326,242,290,144,298,122,216,313,,,,,,,,,,
UST30,UST_11_2013_2013_5,236,261,312,142,356,148,326,242,295,144,298,128,211,308,,,,,,,,,,
BUR60,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR61,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR62,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR63,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR64,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR65,BUR_11_2013_2013_,218,276,322,157,353,164,322,0,299,160,313,137,209,0,,,,,,,,,,
BUR66,BUR_11_2013_2013_,218,276,322,157,353,164,322,260,299,160,313,137,0,318,,,,,,,,,,
BUR67,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR68,BUR_11_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
FREI59,FRE_11_2013_2013_3,230,266,317,157,401,152,326,254,294,136,304,137,204,318,,,,,,,,,,
FRIC37,FRI_11_2013_2013_6,218,261,312,142,359,148,322,236,295,160,298,128,216,313,,,,,,,,,,
FRIC38,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC39,FRI_11_2013_2013_6,218,256,312,142,359,148,326,236,280,160,298,128,211,308,,,,,,,,,,
FRIC40,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC41,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC42,FRI_11_2013_2013_6,218,256,312,175,359,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC43,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC44,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC45,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC46,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC47,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC48,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
FRIC49,FRI_11_2013_2013_mixed,236,256,312,175,389,148,326,236,295,160,298,128,216,308,,,,,,,,,,
SCHLIDR37,SCD_11_2013_2013_2,218,261,312,178,353,148,326,254,290,160,298,122,211,313,,,,,,,,,,
UEBERL19,UEB_11_2013_2013_,236,256,312,157,389,148,330,0,295,144,298,128,211,308,,,,,,,,,,
UEBERL20,UEB_11_2013_2013_5,236,261,312,178,383,148,326,242,288,144,298,128,211,308,,,,,,,,,,
UEBERL21,UEB_11_2013_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
UEBERL22,UEB_11_2013_2013_5,236,261,312,178,383,148,326,242,288,144,298,128,211,308,,,,,,,,,,
UEBERL23,UEB_11_2013_2013_5,218,261,312,178,383,148,326,242,288,144,298,128,241,308,,,,,,,,,,
UEBERL24,UEB_11_2013_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
BOHHAS41,BOH_11_2013_2013_1,218,256,312,145,383,148,326,236,295,144,298,128,216,318,,,,,,,,,,
BOHHAS42,BOH_11_2013_2013_1,218,261,312,157,389,148,326,236,295,144,298,128,216,313,,,,,,,,,,
ALD53,ALD_12_2013_2013_5,234,261,312,145,356,148,326,242,295,140,298,128,211,308,,,,,,,,,,
ALD54,ALD_12_2013_2013_5,234,261,312,145,356,148,326,242,295,140,298,128,211,308,,,,,,,,,,
BOHBU60,BOB_12_2013_2013_4,218,256,312,157,356,148,326,242,280,164,301,128,216,308,,,,,,,,,,
BOHBU61,BOB_12_2013_2013_4,218,261,312,157,383,148,326,242,280,160,298,122,211,308,,,,,,,,,,
FREI60,FRE_12_2013_2013_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREIBRUM13,FRB_12_2013_2013_3,218,266,317,157,377,156,326,254,295,136,295,137,204,313,,,,,,,,,,
FREIBRUM14,FRB_12_2013_2013_3,218,266,317,157,401,152,326,260,294,136,295,137,208,313,,,,,,,,,,
KON5,KON_12_2013_2013_,218,261,312,142,0,148,326,236,290,144,301,128,216,0,,,,,,,,,,
NEUCH6,NEU_12_2013_2013_6,218,261,312,178,353,148,326,248,280,144,298,128,211,318,,,,,,,,,,
NEUCH7,NEU_12_2013_2013_,218,261,312,178,353,148,326,0,0,144,298,128,211,318,,,,,,,,,,
RIETH45,RIE_12_2013_2013_1,218,261,312,145,392,148,326,236,290,140,292,122,211,313,,,,,,,,,,
RIETH46,RIE_12_2013_2013_,218,261,312,178,356,144,326,0,280,160,298,128,216,313,,,,,,,,,,
UEBERL26,UEB_12_2013_2013_5,236,256,312,178,383,148,322,242,288,144,298,128,211,308,,,,,,,,,,
UEBERL27,UEB_12_2013_2013_,236,256,312,178,383,148,326,0,288,144,298,128,211,308,,,,,,,,,,
BUR69,BUR_12_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR70,BUR_12_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,318,,,,,,,,,,
BUR71,BUR_12_2013_2013_3,218,256,322,157,359,164,350,260,299,160,313,140,209,308,,,,,,,,,,
BUR72,BUR_12_2013_2013_3,218,256,322,157,359,164,350,260,299,160,313,140,209,308,,,,,,,,,,
BUR73,BUR_12_2013_2013_3,218,256,322,157,359,164,350,260,299,160,313,140,209,318,,,,,,,,,,
BUR74,BUR_12_2013_2013_3,218,276,322,157,353,164,322,260,299,160,313,137,209,313,,,,,,,,,,
BOHBU62,BOB_12_2013_2013_,236,256,312,157,0,148,322,254,280,160,298,128,211,318,,,,,,,,,,
ALD55,ALD_12_2013_2013_5,234,261,312,145,356,148,326,242,295,140,298,128,211,308,,,,,,,,,,
ALD56,ALD_12_2013_2013_,234,261,312,145,353,148,326,0,295,140,298,128,211,0,,,,,,,,,,
RIETH47,RIE_12_2013_2013_1,218,261,312,145,392,148,326,236,290,140,292,122,211,313,,,,,,,,,,
RIETH48,RIE_12_2013_2013_4,218,256,312,157,392,148,326,242,290,164,298,122,211,313,,,,,,,,,,
UST31,UST_12_2013_2013_5,236,261,312,142,356,148,326,242,295,144,298,128,211,308,,,,,,,,,,
UST32,UST_12_2013_2013_,218,261,312,142,0,148,326,248,295,160,313,128,211,308,,,,,,,,,,
BOHBU63,BOB_12_2013_2013_4,236,261,312,157,383,148,326,242,280,160,298,128,211,308,,,,,,,,,,
BOHBU64,BOB_12_2013_2013_4,236,261,312,157,356,148,322,242,280,160,298,122,211,313,,,,,,,,,,
FRIC50,FRI_12_2013_2013_6,218,261,312,142,359,148,322,236,295,160,298,128,216,313,,,,,,,,,,
FRIC51,FRI_12_2013_2013_6,218,261,312,142,359,148,322,236,295,160,298,128,216,313,,,,,,,,,,
FRIC52,FRI_12_2013_2013_2,218,261,312,157,359,148,322,236,295,160,298,128,211,313,,,,,,,,,,
FRIC53,FRI_12_2013_2013_6,218,261,312,142,359,148,322,236,295,160,298,128,216,313,,,,,,,,,,
FRIC54,FRI_12_2013_2013_6,218,261,312,142,359,148,322,236,295,160,298,128,216,313,,,,,,,,,,
RIETH49,RIE_1_2014_2013_,218,256,312,145,353,148,322,0,280,144,298,128,216,308,,,,,,,,,,
SCHLIGR47,SCL_1_2014_2013_,218,261,312,178,0,152,322,254,290,0,298,122,211,318,,,,,,,,,,
FREIBRUM15,FRB_1_2014_2013_,218,266,317,157,383,152,318,254,0,136,295,137,0,313,,,,,,,,,,
ALD57,ALD_1_2014_2013_,234,261,312,145,356,148,326,236,280,144,0,128,216,308,,,,,,,,,,
ALD58,ALD_1_2014_2013_,218,261,312,157,356,148,326,0,295,140,0,128,211,0,,,,,,,,,,
BOHBU65,BOB_1_2014_2013_4,236,261,312,178,356,148,322,254,280,160,298,128,211,313,,,,,,,,,,
BOHBU66,BOB_1_2014_2013_4,218,261,312,157,356,148,326,254,280,160,298,122,211,318,,,,,,,,,,
RIETH50,RIE_1_2014_2013_4,236,261,312,142,389,148,326,242,280,144,298,122,211,313,,,,,,,,,,
RIETH51,RIE_1_2014_2013_1,218,261,312,142,392,148,326,236,290,140,292,122,211,318,,,,,,,,,,
UEBERL28,UEB_1_2014_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,241,308,,,,,,,,,,
UEBERL29,UEB_1_2014_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,241,308,,,,,,,,,,
UEBERL30,UEB_1_2014_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,241,308,,,,,,,,,,
UST33,UST_1_2014_2013_5,218,256,312,142,377,148,326,242,295,144,298,122,211,308,,,,,,,,,,
UST34,UST_1_2014_2013_5,236,261,312,142,356,148,326,242,295,144,298,128,211,308,,,,,,,,,,
UST35,UST_1_2014_2013_,218,256,312,157,0,152,326,242,290,144,0,122,216,0,,,,,,,,,,
SCHIF10,SCS_1_2014_2013_,218,256,312,142,0,144,322,0,290,140,298,128,209,0,,,,,,,,,,
SCHIF9,SCS_1_2014_2013_,218,256,312,142,359,148,322,236,290,140,298,128,0,308,,,,,,,,,,
SCHLI93,SCG_1_2014_2013_,218,261,312,178,0,152,322,254,290,144,304,122,211,318,,,,,,,,,,
SCHLI94,SCG_1_2014_2013_,218,261,312,178,0,144,322,254,285,144,304,122,211,0,,,,,,,,,,
SCHLIDR38,SCD_1_2014_2013_2,218,261,312,157,389,148,322,236,295,144,298,122,211,308,,,,,,,,,,
BOHBU67,BOB_2_2014_2013_1,218,256,312,145,383,148,326,236,280,140,298,128,216,318,,,,,,,,,,
FREI61,FRE_2_2014_2013_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREIBRUM16,FRB_2_2014_2013_3,218,266,317,157,377,152,326,254,294,136,295,137,204,313,,,,,,,,,,
UEBERL31,UEB_2_2014_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
ALD59,ALD_2_2014_2013_5,234,261,312,145,356,148,326,236,295,140,292,128,211,308,,,,,,,,,,
ALD60,ALD_2_2014_2013_5,234,261,312,145,356,148,326,236,295,140,298,128,211,308,,,,,,,,,,
FREI62,FRE_2_2014_2013_,230,266,317,157,401,152,326,236,0,136,304,137,204,313,,,,,,,,,,
RIETH52,RIE_2_2014_2013_1,218,261,312,145,392,148,326,242,290,140,292,122,211,313,,,,,,,,,,
RIETH53,RIE_2_2014_2013_6,218,261,312,175,359,148,326,248,295,144,298,128,211,300,,,,,,,,,,
BOHBU68,BOB_2_2014_2013_4,218,261,312,142,392,140,322,254,280,164,298,122,211,313,,,,,,,,,,
UEBERL32,UEB_2_2014_2013_5,236,256,312,145,383,148,326,242,288,144,298,128,211,318,,,,,,,,,,
UEBERL33,UEB_2_2014_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
KON6,KON_2_2014_2013_,218,261,312,142,353,148,326,0,290,144,301,128,216,308,,,,,,,,,,
BOHBU69,BOB_3_2014_2013_5,236,261,312,178,383,148,326,242,288,144,298,128,211,308,,,,,,,,,,
UEBERL34,UEB_3_2014_2013_1,218,261,312,145,383,148,326,236,280,140,292,128,216,308,,,,,,,,,,
SCHLIDR39,SCD_3_2014_2013_2,218,261,312,157,389,148,322,254,295,144,298,122,211,308,,,,,,,,,,
UST36,UST_3_2014_2013_5,236,261,312,142,356,148,326,242,295,144,298,128,211,308,,,,,,,,,,
FRIC55,FRI_3_2014_2013_6,218,261,312,142,359,148,322,236,295,160,298,128,216,313,,,,,,,,,,
UEBERL35,UEB_3_2014_2013_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
FREI63,FRE_4_2014_2013_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI64,FRE_4_2014_2013_,230,266,317,157,401,152,326,0,294,136,304,137,204,313,,,,,,,,,,
SCHLIGR48,SCL_4_2014_2013_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR49,SCL_4_2014_2013_2,218,261,312,178,353,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR50,SCL_4_2014_2013_2,218,261,312,178,353,152,322,248,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR51,SCL_4_2014_2013_,218,261,312,178,0,152,322,254,290,144,298,122,211,0,,,,,,,,,,
SCHLIGR52,SCL_4_2014_2013_,218,261,312,178,0,152,322,242,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR53,SCL_4_2014_2013_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR54,SCL_4_2014_2013_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
BARB1,BAR_5_2014_2014_,218,261,312,157,347,152,322,0,290,160,298,131,204,318,,,,,,,,,,
FREI65,FRE_5_2014_2014_,230,266,317,157,0,152,326,0,294,136,304,137,204,313,,,,,,,,,,
FREIBRUM17,FRB_5_2014_2014_,218,266,317,157,0,152,330,0,290,136,295,137,204,0,,,,,,,,,,
UEBERL36,UEB_5_2014_2014_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
UEBERL37,UEB_5_2014_2014_,236,256,312,178,0,148,322,236,0,144,0,128,241,0,,,,,,,,,,
UEBERL38,UEB_5_2014_2014_5,236,256,312,178,383,148,322,242,295,144,298,128,211,308,,,,,,,,,,
FREI66,FRE_5_2014_2014_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI67,FRE_5_2014_2014_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
SCHIF11,SCS_5_2014_2014_6,218,256,312,142,359,148,322,236,290,140,298,128,216,308,,,,,,,,,,
BARB2,BAR_6_2014_2014_2,218,261,312,157,383,152,322,242,295,144,298,131,211,313,,,,,,,,,,
SCHLIGR55,SCL_6_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR56,SCL_6_2014_2014_,218,261,312,157,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR57,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR58,SCL_6_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR59,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR60,SCL_6_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR61,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR62,SCL_6_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR63,SCL_6_2014_2014_2,218,261,312,157,359,152,322,254,290,140,298,128,211,318,,,,,,,,,,
SCHLIGR64,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR65,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR66,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR67,SCL_6_2014_2014_2,218,261,312,157,359,152,322,254,290,140,298,122,216,318,,,,,,,,,,
SCHLIGR68,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR69,SCL_6_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
UEBERL39,UEB_6_2014_2014_5,236,256,312,178,383,148,322,242,295,144,298,128,211,318,,,,,,,,,,
UEBERL40,UEB_6_2014_2014_,236,256,312,175,383,148,322,0,295,144,298,128,241,308,,,,,,,,,,
SCHLI95,SCG_6_2014_2014_6,218,256,312,145,353,152,322,242,290,160,298,128,211,308,,,,,,,,,,
SCHLI96,SCG_6_2014_2014_2,218,261,312,157,359,152,322,254,290,140,298,122,216,318,,,,,,,,,,
SCHIF12,SCS_7_2014_2014_6,218,256,312,142,359,148,322,236,290,140,298,128,216,308,,,,,,,,,,
SCHIF13,SCS_7_2014_2014_6,218,256,312,142,359,148,322,236,290,140,298,128,216,308,,,,,,,,,,
FREI68,FRE_7_2014_2014_3,230,266,317,157,401,152,326,254,294,136,304,137,204,318,,,,,,,,,,
SCHLIGR70,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR71,SCL_7_2014_2014_,218,261,312,178,359,152,322,254,290,144,298,122,211,0,,,,,,,,,,
SCHLIGR72,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR73,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR74,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR75,SCL_7_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR76,SCL_7_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR77,SCL_7_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR78,SCL_7_2014_2014_2,218,261,312,178,359,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR79,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR80,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR81,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR82,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR83,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR84,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR85,SCL_7_2014_2014_2,218,261,312,178,353,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR86,SCL_7_2014_2014_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
