"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
"TRO_2012",2,1,1,1,1,2,2,1,1,2,2,1,1,1,1.35714285714286,0.48,0,0,0,0,0.18,0.48,0,0,0.48,0.48,0,0,0,0.15,0.533333333333333,0,0,0,0,0.2,0.533333333333333,0,0,0.533333333333333,0.533333333333333,0,0,0,0.166666666666667,0.961406564361458,NA,NA,NA,NA,0.571429840295638,0.961406564361458,NA,NA,0.961406564361458,0.961406564361458,NA,NA,NA,0.883411219548294
"FRE_2012",2,2,2,1,3,1,2,1,2,2,2,2,2,2,1.85714285714286,0.18,0.18,0.18,0,0.185,0,0.18,0,0.18,0.18,0.18,0.18,0.18,0.18,0.141785714285714,0.189473684210526,0.189473684210526,0.189473684210526,0,0.194736842105263,0,0.189473684210526,0,0.189473684210526,0.189473684210526,0.189473684210526,0.189473684210526,0.189473684210526,0.189473684210526,0.149248120300752,0.571429840295638,0.571429840295638,0.571429840295638,NA,0.469489908601095,NA,0.571429840295638,NA,0.571429840295638,0.571429840295638,0.571429840295638,0.571429840295638,0.571429840295638,0.571429840295638,0.562162573777953
"RIE_2012",2,2,1,4,4,1,2,3,3,4,3,2,2,2,2.5,0.165289256198347,0.165289256198347,0,0.677685950413223,0.677685950413223,0,0.165289256198347,0.56198347107438,0.429752066115702,0.727272727272727,0.314049586776859,0.462809917355372,0.165289256198347,0.297520661157025,0.343565525383707,0.181818181818182,0.181818181818182,0,0.745454545454545,0.745454545454545,0,0.181818181818182,0.618181818181818,0.472727272727273,0.8,0.345454545454545,0.509090909090909,0.181818181818182,0.327272727272727,0.377922077922078,0.556030146561148,0.556030146561148,NA,0.855403633988031,0.855403633988031,NA,0.556030146561148,0.855097693007126,0.662637355947153,0.943244163686948,0.556687007775888,0.930316555889832,0.556030146561148,0.698166684739849,0.715089776272288
"SCG_2012",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOB_2012",2,2,1,4,5,1,1,2,2,3,2,2,2,3,2.28571428571429,0.152777777777778,0.197530864197531,0,0.365740740740741,0.631172839506173,0,0,0.152777777777778,0.104938271604938,0.248456790123457,0.0540123456790125,0.277777777777778,0.313271604938272,0.526234567901235,0.216049382716049,0.157142857142857,0.203174603174603,0,0.376190476190476,0.649206349206349,0,0,0.157142857142857,0.107936507936508,0.255555555555555,0.0555555555555557,0.285714285714286,0.322222222222222,0.541269841269841,0.222222222222222,0.542819926336102,0.589715506629329,NA,0.576607092233994,0.715511019938412,NA,NA,0.542819926336102,0.489903133087458,0.514288140687792,0.421878409917991,0.675721005434548,0.716619572440294,0.756793268814284,0.594788818350573
"SCL_2012",1,2,1,4,8,2,1,4,2,2,1,2,1,4,2.5,0,0.229263082947668,0,0.14311142755429,0.686365254538982,0.170879316482734,0,0.351014595941616,0.0726237095051621,0.200783196867212,0,0.229263082947668,0,0.386614453542186,0.176422722880537,0,0.233671988388969,0,0.145863570391872,0.699564586357039,0.174165457184325,0,0.357764876632801,0.0740203193033382,0.204644412191582,0,0.233671988388969,0,0.394049346879536,0.179815467551317,NA,0.623025910746193,NA,0.403944040587987,0.690716215135055,0.561894132131891,NA,0.545192091092388,0.449263008127468,0.593110013199128,NA,0.623025910746193,NA,0.636124273359788,0.569588399458455
"SCD_2012",1,2,1,4,4,3,3,3,2,2,1,1,2,3,2.28571428571429,0,0.4992,0,0.6048,0.6624,0.4832,0.4864,0.4576,0.4992,0.4992,0,0,0.1472,0.5568,0.349714285714286,0,0.52,0,0.63,0.69,0.503333333333333,0.506666666666667,0.476666666666667,0.52,0.52,0,0,0.153333333333333,0.58,0.364285714285714,NA,0.998402342679182,NA,0.766772598862226,0.874766721827694,0.712067387585428,0.8030619480836,0.758972575818899,0.998402342679182,0.998402342679182,NA,NA,0.536878755983497,0.802419745580736,0.825014676177963
"UEB_2012",2,3,1,1,1,1,3,2,3,1,1,1,2,1,1.64285714285714,0.277777777777778,0.611111111111111,0,0,0,0,0.5,0.277777777777778,0.611111111111111,0,0,0,0.444444444444444,0,0.194444444444444,0.333333333333333,0.733333333333333,0,0,0,0,0.6,0.333333333333333,0.733333333333333,0,0,0,0.533333333333333,0,0.233333333333333,0.675721005434548,0.898236726504719,NA,NA,NA,NA,0.724059704198338,0.675721005434548,0.898236726504719,NA,NA,NA,0.898996026681149,NA,0.795161865793003
"BOH_2012",2,2,1,2,3,2,2,3,2,2,1,1,3,3,2.07142857142857,0.355029585798816,0.260355029585799,0,0.42603550295858,0.461538461538462,0.142011834319526,0.42603550295858,0.520710059171598,0.473372781065089,0.260355029585799,0,0,0.378698224852071,0.544378698224852,0.303465765004227,0.384615384615385,0.282051282051282,0,0.461538461538462,0.5,0.153846153846154,0.461538461538462,0.564102564102564,0.512820512820513,0.282051282051282,0,0,0.41025641025641,0.58974358974359,0.328754578754579,0.768413732271916,0.656450425544727,NA,0.869362027835902,0.711920391255018,0.531315573455153,0.869362027835902,0.798728145701558,0.949205130220263,0.656450425544727,NA,NA,0.616972965501397,0.784923171081723,0.746645819658935
"WSL_2012",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRB_2012",3,2,2,2,3,1,2,2,2,2,2,2,2,2,2.07142857142857,0.625,0.375,0.375,0.375,0.625,0,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.383928571428571,0.833333333333333,0.5,0.5,0.5,0.833333333333333,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.511904761904762,0.911530267796712,0.794949052073454,0.794949052073454,0.794949052073454,0.911530267796712,NA,0.794949052073454,0.794949052073454,0.794949052073454,0.794949052073454,0.794949052073454,0.794949052073454,0.794949052073454,0.794949052073454,0.812884623723186
